"faze_rozpoctu";"rok";"kap_kod";"kap_zkr";"platy_a_oppp";"oppp";"platy";"pocet_zamestnancu";"prumerny_plat";"poradi_prumerneho_platu";"platy_schv_schv";"platy_skut_rozp";"platy_skut_skut";"kategorie";"kap_nazev_cc";"kap_nazev";"kategorie_2014";"ceny_index";"ceny_inflace";"ceny_deflator_2003";"ceny_deflator_2024";"prumerna_mzda_cr";"prumerna_mzda_pha";"prumerny_plat_skut_skut";"mzda_prumer_skut_ke_skut";"plat_base";"prumerny_plat_real_od2024";"prumerny_plat_c2024";"prumerny_plat_c2024_mezirocne";"prumerny_plat_2003";"prumerny_plat_nomi_od2024";"prumerny_plat_vucinh";"prumerny_plat_vucinh_mezirocne";"kategorie_2014_cz";"date"
"SKUT";"2022";"314";"MV";"29866497666,08";"155879477,00";"29710618189,08";"52215";"47417,00000000000";"2";NA;"105,5010795250090";"101,3306259990496";"SOBCPO";"ministerstvo_vnitra";"Ministerstvo vnitra                                ";"Sbory";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00160806838651317003";"0,010807930078874372626";"17914037970,00";"-0,04110351137858202220";"53825,21788199999";"-0,12160944594492761883";"43586,34369777131";"0,2349101419294368776";"1,092230437887269";"-0,05056745756279779069";"Sbory";"2022-01-01"
"SKUT";"2022";"336";"MSp";"17637235452,67";"5606407143,67";"12030828309,00";"22944";"43697,00000000000";"4";NA;"104,4443353140500";"102,2008649687650";"SOBCPO";"ministerstvo_spravedlnosti";"Ministerstvo spravedlnosti";"Sbory";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01263540026082915838";"0,027294526988903555775";"5200402060,00";"0,33755650498667960635";"49602,47476199999";"-0,10728261830206065053";"39121,41684255150";"0,2679110003001852758";"1,006541819270725";"-0,03508191262924664766";"Sbory";"2022-01-01"
"SCHV";"2022";"349";"ERÚ";"176575695,00";"2315524,00";"174260171,00";"289";"50248,03085351788";NA;NA;NA;NA;NA;"energeticky_regulacni_urad";"Energetický regulační úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01902535575467105902";"-0,019025355754671013919";"32691000,00";"2,08193489881811766296";"57038,85123124739";"-0,14753452596538862984";"59429,57751116384";"-0,0402278861812092603";"1,157442030118119";"-0,07858929195421238134";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"327";"MD";"538914201,00";"5406442,00";"533507759,00";"880";"50521,56808712121";NA;NA;NA;NA;NA;"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01100996653326790850";"-0,020000785019329114789";"257709000,00";"0,19691878926500300251";"57349,35592782328";"-0,14838217251299501420";"46590,56243111524";"0,2309221639600306242";"1,163742844012651";"-0,07950549399334727596";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"312";"MF";"8454507257,00";"35368098,00";"8419139159,00";"16745";"41898,77156862745";NA;NA;NA;NA;NA;"ministerstvo_financi";"Ministerstvo financí                       ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,03956671826073314413";"-0,015477021137383362159";"3939273000,00";"0,23567750051114502718";"47561,22295104117";"-0,14445102857908609373";"37231,52880848238";"0,2774448021109840457";"0,965120391786503";"-0,07525640916128994995";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"334";"MK";"193495664,00";"15939219,00";"177556445,00";"300";"49321,23472222222";NA;NA;NA;NA;NA;"ministerstvo_kultury";"Ministerstvo kultury";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00181289047628577921";"-0,018449342301681048717";"64637000,00";"0,58821312311588791477";"55986,80230999165";"-0,14703397115071137335";"42642,87301908817";"0,3129228484424668166";"1,136093675217613";"-0,07804825354238698054";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"317";"MMR";"478119747,00";"18303955,00";"459815792,00";"864";"44349,51697530864";NA;NA;NA;NA;NA;"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,10599397928816677028";"-0,127723292291579304525";"121682000,00";"1,18479691456256763793";"50343,17679645370";"-0,24199286751386417382";"47857,49419419494";"0,0519392551597543939";"1,021572270409984";"-0,18068718332696964701";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"307";"MO";"1259267554,00";"26638840,00";"1232628714,00";"1853";"55433,92309767944";NA;NA;NA;NA;NA;"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00466385133256646840";"0,005206033659243658462";"885930000,00";"-0,19557343802155735535";"62925,59606863841";"-0,12647748541451786508";"56820,61059943678";"0,1074431514338943794";"1,276896853423616";"-0,05582921165266219177";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"322";"MPO";"1007834943,00";"48225508,00";"959609435,00";"1685";"47458,42903066272";NA;NA;NA;NA;NA;"ministerstvo_prumyslu_a_obchodu";"Ministerstvo průmyslu a obchodu";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02279741870170379908";"-0,003910644457272405283";"473944000,00";"0,17063366719755454493";"53872,24588044065";"-0,13439986483360621961";"45506,59970367707";"0,1838336907445890234";"1,093184737996976";"-0,06439233291949864046";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"313";"MPSV";"9218429403,00";"66403284,00";"9152026119,00";"23028";"33119,19590281396";NA;NA;NA;NA;NA;"ministerstvo_prace_a_socialnich_veci";"Ministerstvo práce a sociálních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02118453113814652150";"0,006417532316320695429";"2782480000,00";"0,90168565252563070977";"37595,12275229565";"-0,12542469492390118102";"31927,13355987744";"0,1775289091264091179";"0,762886598549143";"-0,05469127415146146642";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"314";"MV";"8102387352,00";"229950811,00";"7872436541,00";"14699";"44631,36120937933";NA;NA;NA;NA;NA;"ministerstvo_vnitra";"Ministerstvo vnitra                                ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02300743476389617223";"-0,018263631894719356552";"1171143000,00";"2,88644720082399208749";"50663,11115138209";"-0,14687258908948008784";"42103,67823935683";"0,2032941840227215913";"1,028064432528951";"-0,07787381931151882153";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"306";"MZV";"1036704629,00";"7653096,00";"1029051533,00";"2108";"40680,40532099937";NA;NA;NA;NA;NA;"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01440234384328565632";"0,007184110846298441544";"514133000,00";"0,15721798358890037850";"46178,19937851113";"-0,12475853934712288762";"37840,16001450858";"0,2203489456917097633";"0,937055843203634";"-0,05397124161012800680";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"329";"MZe";"2501654194,00";"41429615,00";"2460224579,00";"5077";"40381,86230385398";NA;NA;NA;NA;NA;"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00225239166239070898";"0,002252391662390662574";"1441873000,00";"-0,01349049510292333470";"45839,30946677062";"-0,12904419581803971973";"37256,58548888966";"0,2303679702596585221";"0,930179031715246";"-0,05860351104928696042";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"336";"MSp";"281459507,00";"12026664,00";"269432843,00";"463";"48494,03221742261";NA;NA;NA;NA;NA;"ministerstvo_spravedlnosti";"Ministerstvo spravedlnosti";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00210348015340177915";"-0,008718371684107828479";"84261000,00";"0,84874688460359404285";"55047,80669547839";"-0,13857777248238778434";"45801,22144015538";"0,2018851236839775687";"1,117039417165886";"-0,06890813908651471920";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"335";"MZd";"1499241881,00";"83544614,00";"1415697267,00";"3142";"37547,66780712922";NA;NA;NA;NA;NA;"ministerstvo_zdravotnictvi";"Ministerstvo zdravotnictví";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,05134449203551403468";"-0,051948346591824900997";"917965000,00";"-0,10834304539886620289";"42622,08492059149";"-0,17614455493532465979";"40471,76224737678";"0,0531314317392762303";"0,864894566308000";"-0,10951322712032895978";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"333";"MŠMT";"876705201,00";"39078109,00";"837627092,00";"1488";"46910,11939964158";NA;NA;NA;NA;NA;"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,02462310564434960769";"-0,010202210700919422948";"292055000,00";"0,65821026867348275680";"53249,83439602552";"-0,13986722633145276529";"42740,51874255726";"0,2458864787479523306";"1,080554658734517";"-0,07030188067517539885";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"315";"MŽP";"968475995,00";"43310141,00";"925165854,00";"1862";"41405,56095596133";NA;NA;NA;NA;NA;"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01820397100866001996";"-0,000388367881938411763";"329558000,00";"0,62308501173537877982";"47001,35689691567";"-0,13133901184613372415";"40879,35263447418";"0,1497578574000879292";"0,953759494989089";"-0,06108392594664746600";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"308";"NBÚ";"163334434,00";"1420438,00";"161913996,00";"263";"51303,54752851711";NA;NA;NA;NA;NA;"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01851607888428830062";"-0,022247956911344068942";"88936000,00";"0,05259263994636695361";"58237,01676280607";"-0,15033496146977531893";"58204,22764650309";"0,0005633459566223678";"1,181755408023337";"-0,08161621954193165607";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"362";"NSA";"42700958,00";"4078400,00";"38622558,00";"77";"41799,30519480519";NA;NA;NA;NA;NA;"narodni_sportovni_agentura";"Národní sportovní agentura";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,24289967374596285743";"-0,031506747730418505071";"11158665,00";"1,00116235649362761428";"47448,31409466232";"-0,15838083661126967083";"30767,08450735989";"0,5421777803909908489";"0,962829226148969";"-0,09031282455032541012";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"378";"NÚKIB";"192304771,00";"803648,00";"191501123,00";"311";"51313,26982851018";NA;NA;NA;NA;NA;"narodni_urad_pro_kybernetickou_a_informacni_bezpecnost";"Národní úřad pro kybernetickou a informační bezpečnost";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,13053690559411587624";"-0,018504937265558685233";"104114528,00";"0,06344129576719893804";"58248,05299275400";"-0,14708228308977511212";"70545,52225163671";"-0,1743196288917882586";"1,181979357070697";"-0,07810047282790144596";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"372";"RRTV";"38394663,00";"16099296,00";"22295367,00";"44";"42226,07386363636";NA;NA;NA;NA;NA;"rada_pro_rozhlasove_a_televizni_vysilani";"Rada pro rozhlasové a televizní vysílání";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00000000000000000000";"0,000000000000000000000";"9396000,00";"0,37190850319814572345";"47932,75884201135";"-0,13100152074733861784";"43976,18164883465";"0,0899709125446899460";"0,972659661014819";"-0,06071913942828188748";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"374";"SSHR";"198026138,00";"1357529,00";"196668609,00";"429";"38202,91550116550";NA;NA;NA;NA;NA;"sprava_statnich_hmotnych_rezerv";"Správa státních hmotných rezerv";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03170391316201051635";"-0,001964746008777717989";"98751000,00";"0,15145527669469693866";"43365,88671948601";"-0,13270888204108410857";"33244,68173256962";"0,3044458379338522702";"0,879987918392313";"-0,06256458775021145335";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"375";"SÚJB";"145544269,00";"1000700,00";"144543569,00";"218";"55253,65787461773";NA;NA;NA;NA;NA;"statni_urad_pro_jadernou_bezpecnost";"Státní úřad pro jadernou bezpečnost";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,02522765740259271319";"-0,025227657402592806868";"67540000,00";"0,23734625447074869653";"62720,96872174081";"-0,15292431666529893164";"56093,40155238563";"0,1181523492235658501";"1,272744520641691";"-0,08441499518359774079";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"371";"UDHPS";"15314472,00";"700000,00";"14614472,00";"19";"64098,56140350877";NA;NA;NA;NA;NA;"urad_pro_dohled_nad_hospodarenim_politickych_stran_a_politickych_hnuti";"Úřad pro dohled nad hospodařením politických stran a politických hnutí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01387494456959644483";"0,013874944569596481259";"11389802,00";"-0,25814251039079633143";"72761,22558294736";"-0,11894421501664431684";"71894,21698877115";"0,0120595039558136150";"1,476483113433966";"-0,04768666955256639639";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"353";"ÚOHS";"142560287,00";"2003182,00";"140557105,00";"252";"46480,52414021164";NA;NA;NA;NA;NA;"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01706321376668526110";"-0,017063213766685292327";"33051000,00";"1,45879165144128353226";"52762,18105566467";"-0,14582942756175121257";"41919,08945114991";"0,2586671549044657903";"1,070659114555816";"-0,07674628953917317364";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"343";"ÚOOÚ";"70308851,00";"1890912,00";"68417939,00";"113";"50455,70722713865";NA;NA;NA;NA;NA;"urad_pro_ochranu_osobnich_udaju";"Úřad pro ochranu osobních údajů";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,05496392870152441712";"-0,063327079774962213854";"55003893,00";"-0,28083243963647075425";"57274,59423605752";"-0,18603265676729263678";"61816,05068706056";"-0,0734672694312654417";"1,162225767100607";"-0,12020105341680209499";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"373";"ÚPDI";"14586482,00";"300000,00";"14286482,00";"23";"51762,61594202898";NA;NA;NA;NA;NA;"urad_pro_pristup_k_dopravni_infrastrukture";"Úřad pro přístup k dopravní infrastruktuře";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00000000000000000000";"0,000000000000000000000";"14183878,00";"-0,41765031933745860870";"58758,12643613042";"-0,13100152074733861784";"68043,45589435493";"-0,1364617557438738138";"1,192329853777186";"-0,06071913942828188748";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"344";"ÚPV";"112132750,00";"864182,00";"111268568,00";"213";"43532,30359937402";NA;NA;NA;NA;NA;"urad_prumysloveho_vlastnictvi";"Úřad průmyslového vlastnictví";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00251565257934152414";"-0,002515652579341609574";"66613000,00";"-0,03424484245221676160";"49415,52030161501";"-0,13318761901311448881";"40972,67351727996";"0,2060604314915973345";"1,002748107695253";"-0,06308204374790515878";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"355";"ÚSTR";"54470946,00";"303513,00";"54167433,00";"145";"31130,70862068965";NA;NA;NA;NA;NA;"ustav_pro_studium_totalitnich_rezimu";"Ústav pro studium totalitních režimů";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00000000000000000000";"0,000000000000000000000";"73644000,00";"-0,57474011647268885561";"35337,89936794137";"-0,13100152074733861784";"40867,72289180010";"-0,1353102921466725617";"0,717082639317478";"-0,06071913942828188748";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"304";"ÚV";"413949852,00";"78256461,00";"335693391,00";"598";"46780,01546822742";NA;NA;NA;NA;NA;"urad_vlady";"Úřad vlády";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00534969172008389632";"-0,115695756112434655627";"168828000,00";"0,14961347548014974906";"53102,14743869648";"-0,23154095686503117779";"49413,95489389641";"0,0746386836010091009";"1,077557769981974";"-0,16938994879406510385";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"348";"ČBÚ";"108931812,00";"93813,00";"108837999,00";"193";"46993,95466321243";NA;NA;NA;NA;NA;"cesky_bansky_urad";"Český báňský úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00000000000000000000";"0,000000000000000000000";"71974000,00";"-0,12570410458467284887";"53344,99966012693";"-0,13100152074733861784";"48064,72942511989";"0,1098574838173838053";"1,082485768392243";"-0,06071913942828199851";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"345";"ČSÚ";"666257920,00";"32679913,00";"633578007,00";"1311";"40273,20156369184";NA;NA;NA;NA;NA;"cesky_statisticky_urad";"Český statistický úřad                               ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,11729477630756389439";"-0,003505925961246769695";"435198000,00";"-0,15828177046870292588";"45715,96366221852";"-0,13404816507603445341";"35041,29388222434";"0,3046311536289815769";"0,927676077757626";"-0,06401218858226254138";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"328";"ČTÚ";"313054788,00";"14330777,00";"298724011,00";"596";"41767,89862975392";NA;NA;NA;NA;NA;"cesky_telekomunikacni_urad";"Český telekomunikační úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00000000000000000000";"0,000000000000000000000";"121274000,00";"0,42415074099826372001";"47412,66305797063";"-0,13100152074733872887";"40827,08562379773";"0,1613041277267713014";"0,962105789274040";"-0,06071913942828188748";"Státní úředníci";"2022-01-01"
"SCHV";"2022";"346";"ČÚZK";"2059904346,00";"3413909,00";"2056490437,00";"5040";"34002,81807208995";NA;NA;NA;NA;NA;"cesky_urad_zememericky_a_katastralni";"Český úřad zeměměřický a katastrální";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00007906049152422008";"-0,000079060491524174381";"1147562000,00";"0,03610570735783374952";"38598,16292326061";"-0,13107022419424207982";"31731,56822130423";"0,2163963234992658802";"0,783240459587910";"-0,06079339943479789010";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"349";"ERÚ";"173611581,00";"2343164,00";"171268417,00";"254";"56190,42552493438";NA;NA;NA;NA;NA;"energeticky_regulacni_urad";"Energetický regulační úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03396730819557097075";"0,001401408724844399600";"30196580,00";"2,27923888811248342989";"63784,33677292715";"-0,12978369869663752834";"60250,52738890073";"0,0586519245087539706";"1,294322565243922";"-0,05940282303519728302";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"327";"MD";"558285368,77";"9738643,00";"548546725,77";"820";"55746,61847256098";NA;NA;NA;NA;NA;"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04012618750463189943";"0,037589294364376746316";"250536720,00";"0,26588942004010235332";"63280,55097265369";"-0,09833648110851456181";"50295,68476031086";"0,2581705821130284573";"1,284099658456245";"-0,02541223466942632569";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"312";"MF";"8503578465,32";"35496031,70";"8468082433,62";"15646";"45102,48856800460";NA;NA;NA;NA;NA;"ministerstvo_financi";"Ministerstvo financí                       ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01529088858533024856";"0,013282416833451327065";"3951604400,00";"0,23898242844142847385";"51197,90948801614";"-0,11945912071826947365";"37786,82457923816";"0,3549143136030185053";"1,038916650957193";"-0,04824321951448540258";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"334";"MK";"191093295,00";"16906553,00";"174186742,00";"275";"52783,86121212121";NA;NA;NA;NA;NA;"ministerstvo_kultury";"Ministerstvo kultury";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00150531950409627229";"0,005756459990419404704";"64824000,00";"0,55357706297174513743";"59917,38891949454";"-0,12599916576978520411";"45324,90632076677";"0,3219528463105029159";"1,215853804439251";"-0,05531220673463399518";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"317";"MMR";"518431738,00";"32681149,00";"485750589,00";"737";"54924,30902306649";NA;NA;NA;NA;NA;"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00021055564912246823";"0,028710449365040524583";"137888000,00";"1,03676251664987129075";"62347,10969029782";"-0,10605218391045811988";"52834,24965936758";"0,1800510103249587934";"1,265158109853419";"-0,03375196384128587024";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"307";"MO";"1229222620,00";"32911215,00";"1196311405,00";"1634";"61011,39356385149";NA;NA;NA;NA;NA;"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01797686782583057460";"0,024829833276310386836";"840929990,00";"-0,17749616313120389344";"69256,83935843175";"-0,10942443339012775105";"57688,38809385221";"0,2005334461028628612";"1,405371514612017";"-0,03739695226065686828";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"322";"MPO";"1021653978,28";"54187237,28";"967466741,00";"1563";"51581,72003625507";NA;NA;NA;NA;NA;"ministerstvo_prumyslu_a_obchodu";"Ministerstvo průmyslu a obchodu";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03357581827113832740";"0,046140079657671861924";"477275930,00";"0,17197957210255648830";"58552,78317227479";"-0,09090586169222514279";"47789,71351105890";"0,2252172877898761805";"1,188162993487091";"-0,01738064570057629155";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"313";"MPSV";"9746624701,22";"95026674,22";"9651598027,00";"21888";"36746,15476897539";NA;NA;NA;NA;NA;"ministerstvo_prace_a_socialnich_veci";"Ministerstvo práce a sociálních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,05924275291277626698";"0,071099225613051597605";"2844099190,00";"0,96204072584408839575";"41712,25060138333";"-0,06921640181355481758";"33230,78468690007";"0,2552291796415731007";"0,846432054199788";"0,00606300239152801623";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"314";"MV";"7677571563,06";"161709923,62";"7515861639,44";"12104";"51745,02670907689";NA;NA;NA;NA;NA;"ministerstvo_vnitra";"Ministerstvo vnitra                                ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,05180192664955490106";"0,042590839056622531444";"1230723040,00";"2,53079071596038529535";"58738,16008870178";"-0,09399014637703884123";"42879,44834334740";"0,3698441178246829608";"1,191924693273372";"-0,02071437946670595665";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"306";"MZV";"1025397423,00";"7632437,00";"1017764986,00";"1901";"44615,33342100649";NA;NA;NA;NA;NA;"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02674643503930983560";"0,019725023332044733237";"515899980,00";"0,14060566754171485715";"50644,91727152182";"-0,11386050546856840704";"40251,68146765582";"0,2582062518858364575";"1,027695239237244";"-0,04219180253816179338";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"329";"MZe";"2592639187,00";"30510601,00";"2562128586,00";"4878";"43770,13437884379";NA;NA;NA;NA;NA;"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03502538701383628439";"0,039269033537058239958";"1476498490,00";"0,00327836071811425179";"49685,49295960700";"-0,09687679032191320871";"38577,74966086795";"0,2879313437508874141";"1,008226438597742";"-0,02383448781377384140";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"336";"MSp";"293400719,00";"14613319,00";"278787400,00";"419";"55446,97692919650";NA;NA;NA;NA;NA;"ministerstvo_spravedlnosti";"Ministerstvo spravedlnosti";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01283479903655584432";"-0,008920602374730468576";"90468000,00";"0,78168811372050606145";"62940,41407326968";"-0,13875351064499719111";"50864,98807749008";"0,2374015300540979478";"1,277197542883387";"-0,06909809050363679983";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"335";"MZd";"1802113375,60";"82027205,00";"1720086170,60";"3101";"46223,96459744169";NA;NA;NA;NA;NA;"ministerstvo_zdravotnictvi";"Ministerstvo zdravotnictví";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,08295350195457941445";"-0,061956952015454813676";"908052570,00";"0,09519825376740725931";"52470,94851692753";"-0,18484201782789899671";"43001,13183983632";"0,2202224981510452206";"1,064749374552362";"-0,11891411863575873653";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"333";"MŠMT";"927355473,00";"55159217,00";"872196256,00";"1383";"52554,60689322728";NA;NA;NA;NA;NA;"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00406755082766840741";"0,011775192398500333724";"292055000,00";"0,72664518830745483680";"59657,15179641936";"-0,12076889646013444501";"45465,17597923789";"0,3121504648670529458";"1,210573028660247";"-0,04965892657882109429";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"315";"MŽP";"1017353989,00";"56107859,00";"961246130,00";"1758";"45565,32660219947";NA;NA;NA;NA;NA;"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04492831323741214300";"0,030068695586140670173";"335792930,00";"0,65507083876584559778";"51723,29823118031";"-0,10487187000987119312";"43124,00290734855";"0,1994085600612553744";"1,049577928320998";"-0,03247618916186278959";"Státní úředníci";"2022-01-01"
